,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
109441,71389.0,1.517164832,-0.966060716,0.434498173,-1.320526807,-1.567078123,-1.026076529,-0.922723145,-0.237632251,-1.813176004,1.446487062,-0.518410369,-0.993860339,0.285394257,-0.264953107,0.591406202,-0.389625997,0.519150589,-0.01353301,-0.241637517,-0.339109318,-0.216390152,-0.242907736,0.035914699,0.363794022,0.380548117,-0.20588696,0.028246856,0.020815903,15.0,0
123151,76829.0,-1.903612283,1.97052159,0.558809416,1.176187462,-0.77680572,0.947334826,-1.409366097,-3.177244464,-0.143213544,0.331782716,1.057978588,0.71332632,-1.477577932,0.961371816,0.067744401,-0.484140928,0.792995358,0.026154481,0.670489904,-0.979838623,3.735681907,-1.402945883,0.536047749,0.106230953,-0.199460806,-0.362564863,0.460171349,-0.005786618,32.7,0
64460,51155.0,-11.20546139,7.914633492,-13.98775164,4.33334118,-8.484969523,-3.506561173,-8.935243032,7.704449151,-2.33658418,-5.927359169,2.470401016,-5.788517031,-0.391939257,-6.527462241,0.899859362,-3.847292842,-6.700637448,-2.492616107,0.469554314,0.860911742,0.942593331,-0.987848115,-0.279446305,-0.027299225,0.644344196,-0.263077923,1.084022528,0.211933357,99.99,1
241445,151029.0,-3.818213718,2.551337678,-4.759158316,1.636966959,-1.167900084,-1.678413388,-3.144732472,1.24510555,-1.692541354,-4.759931374,3.642256939,-4.165202323,0.703069875,-7.624316314,-1.4980124,-4.07999233,-6.717176548,-1.887549649,1.35674829,0.164453446,0.83768544,0.761712127,-0.417694266,-0.469712472,-0.225934236,0.586415249,-0.348107406,0.087776872,10.7,1
142351,84663.0,-0.429761806,0.949202863,1.43579217,-0.22118369,0.09617287,-0.397442543,0.552534591,0.135996774,-0.541607272,-0.124356454,0.899836626,0.211623363,-0.592686523,0.437433042,0.237277866,0.519754525,-0.730752994,0.324359562,0.433091386,0.077745265,-0.205804082,-0.592222134,-0.071210611,-0.037779542,-0.200468647,0.076448241,0.257576097,0.106043271,1.79,0
243431,151931.0,-1.204249718,0.024944813,1.712635118,-2.939530586,0.511531409,0.350134271,1.269650304,-0.354027415,0.620390686,-1.007462359,0.736214655,0.525308474,0.185106695,-0.589811014,-0.284234927,0.849790655,-1.58675289,0.202292243,-0.476211024,-0.088778301,-0.276027236,-0.531171228,-0.28241145,0.239464426,0.306556517,0.179642872,-0.573952626,-0.396448235,122.25,0
90795,63171.0,-1.983085251,-2.098647863,3.307581204,1.411611981,0.437921737,1.22288093,-1.684435649,0.299453816,0.054115716,1.26938875,0.793441623,0.500791896,-0.38991963,-1.20874943,-0.395210857,-3.144342798,1.207865546,1.152677417,0.852157084,-0.448248384,-0.398812012,0.241277704,-0.333450105,-0.251117752,-0.132576119,0.000635178,-0.327121124,-0.027783609,52.12,0
14170,25198.0,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
60977,49590.0,0.695790116,-1.996165302,0.476824776,-0.483784198,-1.650082295,0.322200356,-0.873752361,0.163499264,-0.206660052,0.544814311,0.365681143,-0.491954268,-0.608088923,-0.292838171,-0.144425555,1.670457406,-0.12468422,-0.119831192,0.904420025,0.749333648,0.512154926,0.689749485,-0.493188762,-0.300324019,0.36006071,-0.055236379,-0.026171373,0.066556715,355.0,0
186690,127215.0,-0.470236832,0.362103452,-0.319207507,-1.016108527,1.780786235,-0.3860017,0.776560538,-0.140217033,-0.300168371,-0.407166611,-0.368629026,0.585758733,0.865533268,0.327921841,-0.408472748,0.350273849,-1.451756286,0.998710989,0.378785504,-0.066367835,0.392209456,1.153423319,-0.29872969,-1.329438934,-0.209133086,-0.192025583,0.03976419,0.2613295,1.0,0
249239,154309.0,-0.082983465,-3.935918924,-2.616708986,0.163310075,-1.400951828,-0.809419405,1.50157984,-0.470999587,1.519743199,-1.134453811,0.713877646,0.979674835,-1.339031266,0.984993219,-0.382470968,-0.934615796,-0.052419435,0.511161784,0.731998749,1.878611603,0.70267204,-0.182304776,-0.921016986,0.111635488,-0.071622212,-1.125881096,-0.170947427,0.126221383,1096.99,1
221176,142463.0,-0.930566684,-0.70174213,1.610547886,-2.17587304,-1.81552704,-0.21079802,-1.056980552,-1.428703719,-0.227925474,2.526598453,-0.520939108,-1.262581843,0.358548096,-1.701180422,0.757733024,-0.312651255,0.05956018,0.596973561,-0.574223073,-0.680817465,0.854801925,0.993204951,0.3749518,0.367089984,-1.348050313,-0.366508437,-1.519271196,-0.558661163,27.24,0
225485,144267.0,1.786896111,-1.053203629,0.169413869,0.716106484,-0.991835408,0.798243992,-1.181350256,0.232048297,2.037239036,-0.241771673,-2.203908349,0.763546426,1.219255639,-1.18293858,-0.510078187,0.511919114,-0.709214024,0.39240634,0.19088163,0.086118536,0.143343191,0.654279776,-0.03345258,-0.913443903,-0.269994493,0.444474795,0.034464015,-0.021999702,109.0,0
43063,41354.0,-0.975201951,-1.101546986,1.794783679,-2.472725953,-1.826044366,0.263319833,0.534323699,0.009002821,-2.677268015,0.538126443,0.71483369,-0.591038034,0.753295708,-0.497983216,-0.431345552,0.34020348,-0.252886859,1.08582586,-0.592227078,0.366053325,0.193278824,0.340750306,0.329759769,-0.049226407,0.497598671,-0.194138855,-0.035956195,0.075685903,302.0,0
168148,119086.0,-1.395548059,2.173622765,-1.424607113,-1.291474785,0.703459264,-1.870249607,1.583408324,-0.289775639,0.435560884,1.032776784,-0.737508043,0.328235391,0.36524357,0.356975922,-0.180658675,-0.762311642,-0.411232534,-0.533285339,-0.295632869,0.55807367,0.09231865,0.883084602,-0.18978274,0.097605382,-0.03436537,0.079817967,0.630586823,0.308436368,7.63,0
90886,63217.0,-1.331382565,0.61850058,1.513052565,0.993396767,-2.18823061,1.154678997,1.223359637,0.388291603,-0.100166898,-0.904509271,-1.479499887,-0.659771411,-0.670094741,0.110878695,1.022153138,0.351830987,-0.139680894,0.709876296,0.699815422,-0.052004927,0.03785269,0.095782725,0.046366071,-0.160138849,0.340887535,-0.232332846,0.014965424,-0.074745639,377.3,0
75480,56088.0,-0.587714253,0.539242818,1.167389854,-1.307374279,-0.910111174,-0.797176278,-0.260219194,0.318812315,-1.809032322,0.258090221,1.512925463,0.677521014,1.156113,0.033974455,-0.402668264,1.296589859,0.129836672,-1.070588872,0.955027362,0.049854028,0.187021931,0.243860177,0.173788289,0.534880129,-0.885009815,-0.675761836,-0.069726496,0.115010256,15.0,0
282649,171046.0,-0.632265274,1.414706699,0.893993855,0.687432736,0.644879017,-0.547421147,0.870593299,-0.163544788,-0.34134193,-0.832915172,-0.576564693,0.011707026,0.503009519,-1.354677452,0.23953981,0.108113234,0.543264901,0.479573409,-0.27402694,-0.05987813,0.085224896,0.301785517,-0.310067492,-0.118764311,0.083445517,-0.589072341,-0.095797834,0.17686559,2.9,0
74794,55760.0,-6.003421676,-3.930731396,-0.007045455,1.714669183,3.414666602,-2.329582623,-1.90151169,-2.746111091,0.887673208,-0.049232856,-0.153131027,-0.814309846,-1.894795586,-0.831482609,1.387288695,1.188906759,0.536817323,-0.051403214,-1.231385502,-4.128185829,1.101671317,-0.992493707,-0.698258928,0.139897674,-0.205150796,-0.472412263,1.775378057,-0.104284626,311.91,1
15476,26863.0,-21.20911959,12.65219683,-23.55393294,6.17407791,-16.02665813,-4.422194594,-16.22944373,14.1160019,-3.922741449,-8.720244515,5.493886837,-7.740815864,0.38481423,-8.078240669,-0.014899604,-6.70128887,-13.15926686,-4.903031495,1.146275248,1.602438837,1.758440075,-1.522588162,-0.903860198,0.130166452,1.454856519,-0.223214403,1.55092845,0.461459567,99.99,1
117201,74582.0,0.947823279,0.097033353,0.874388925,2.64968168,-0.426732735,0.147121207,-0.059238388,0.144236378,-0.488207917,0.664983249,0.746841267,0.659972182,-0.57125093,0.187070178,-1.27950331,0.502453406,-0.464569001,-0.118037528,-0.316768394,-0.015009356,-0.191964169,-0.690356264,0.003656834,0.290738666,0.300866961,-0.204559333,-0.013311185,0.030150814,89.0,0
96908,65999.0,0.372617579,1.915594859,-2.060823835,1.595477215,0.866428148,-1.233420673,0.47737604,0.368261891,-0.920548745,-1.312064214,2.81787771,0.803929001,0.576388433,-3.141231725,0.487712773,0.76414068,3.04714689,1.427755483,-0.568082656,0.009318996,-0.003708334,0.15668483,0.165993119,-0.100123393,-0.538530239,-0.401780699,0.15097258,-0.05699618,0.73,0
147692,88843.0,-2.279953989,1.832957974,-0.702544456,-2.57258998,2.904158069,3.727724971,0.734302947,-0.086058991,3.008961368,2.775040827,0.876121967,-0.523643236,-0.42811828,-3.099794735,1.174089777,-0.122960252,-0.383922773,-0.041434316,-0.648393299,1.276980132,-0.714973107,-0.728690037,-0.058473083,0.528099707,0.01136575,-0.472706336,-1.053322351,-1.07815717,0.68,0
274382,165981.0,-5.766878735,-8.402153678,0.056543246,6.950982945,9.880564026,-5.773191769,-5.748879199,0.721742894,-1.076273579,2.688669933,-1.475145316,-0.050467984,0.113500475,0.984343616,0.363968739,-0.674356809,0.327463514,0.091469915,1.307940738,2.493223891,0.880395097,-0.130435548,2.241471414,0.665345537,-1.890041422,-0.120802764,0.073268559,0.583799418,0.0,1
166845,118343.0,-0.824796573,1.164459018,-1.788530909,-1.322328376,2.797899096,3.492284242,0.545294761,1.038926552,-0.717066434,-0.437718811,-0.45973317,0.011975745,-0.41969842,0.800035849,-0.182755706,-0.7758969,0.074784356,-0.670176734,0.423680923,-0.21267333,0.144480405,0.200140429,-0.203737658,0.758066203,-0.001086819,0.395590536,-0.405038311,0.054969353,39.99,0
88966,62365.0,-0.724301986,0.513408544,-0.096742807,-1.14678449,2.601438135,3.264840123,0.065176847,0.900622433,-0.435102095,-0.129937957,-0.168103933,-0.241876646,-0.031410319,0.24692739,1.067610503,0.528608757,-0.906983613,0.100362559,0.414902097,0.163075314,-0.28491581,-0.879020958,0.208434737,0.977763396,0.018278009,0.08466054,0.170655597,0.082328114,7.16,0
21655,31794.0,-0.334880359,-3.154006129,-1.459268611,0.209099522,-0.93137023,0.086361269,1.128990862,-0.368702982,-1.54714788,0.502997,0.223948372,0.311863466,0.580962364,0.682698198,0.08565563,-0.852511769,-0.627938072,1.531903082,-0.216982294,1.405149295,-0.192776376,-2.232122693,-0.75772353,-0.842135773,0.003353958,0.127527507,-0.21904173,0.150390878,924.0,0
274574,166092.0,2.019743483,-0.119691924,-1.795071815,0.290882827,0.414037367,-0.713656873,0.349888463,-0.175145868,0.463305289,0.122600093,0.645981986,0.58665423,-1.245544004,0.865501732,-0.864684137,-0.549328056,-0.290773295,0.003256758,0.52448093,-0.270986849,0.040216457,0.214910424,0.06235937,0.763927178,0.308716545,-0.274497142,-0.053347487,-0.069447098,15.99,0
239472,150125.0,-1.656579409,-0.62127717,1.444295325,-0.318111068,1.158895617,1.732991209,0.819768908,0.271707123,0.175785809,-0.778198416,0.914441416,0.847157734,-0.010248667,-0.133047499,0.491214886,-1.180617712,0.241153118,-0.907103923,0.732726639,-0.125719264,-0.399509829,-0.488140798,0.720861162,-1.699901409,0.388019646,-0.693683061,0.037110815,-0.309956059,134.0,0
74496,55614.0,-7.347954947,2.397041348,-7.572355818,5.177819255,-2.854838283,-1.795238774,-8.783234735,0.437156561,-3.74059751,-8.332863063,5.763189409,-8.707879292,-1.716949488,-9.577194393,0.146369003,-7.586490786,-12.50393097,-4.375631012,2.46519487,0.073163791,-0.17527337,0.543325052,-0.547955067,-0.50372169,-0.310932776,-0.163986018,1.197895047,0.378186688,0.83,1
81609,59011.0,-2.32692237,-3.34843873,-3.513407961,3.17505971,-2.815137034,-0.203362788,-0.89214443,0.333225703,-0.802005229,-4.350685312,3.064245841,-2.718730632,0.068787703,-5.586873126,-0.966076478,-2.502049417,-4.460494632,-0.870525745,0.595629104,3.209170944,1.226648399,-0.695902073,-1.478490211,-0.0615526,0.236155012,0.531910616,0.302324354,0.536375348,1389.56,1
19719,30497.0,-0.863635001,0.24501271,1.817200074,2.115632271,-1.934568852,1.080893678,1.733906185,-0.077608172,-0.040750456,-0.37996014,-1.190458602,0.323785116,0.226198393,-1.018459248,-2.194768361,0.267573396,-0.270160118,-0.349363119,-1.38885712,-0.154306022,0.14330267,0.73459412,0.18237131,0.769072894,-0.016888408,-0.033227341,0.099323636,-0.026921886,397.42,0
263274,160870.0,-0.644277679,5.002352426,-8.25273876,7.756914712,-0.216267318,-2.751496118,-3.358857315,1.406268091,-4.403851717,-5.945633973,4.475904673,-7.607261464,-0.16072312,-13.01074937,1.094381819,-2.864039118,-2.871341529,-0.18061356,0.64770888,0.816557859,0.58772752,-0.605759173,0.033745546,-0.756169511,-0.008171625,0.532772006,0.663969505,0.192066835,0.77,1
43764,41644.0,-1.444701298,-0.057871856,1.272943161,-0.793168918,1.110387096,-0.577529226,0.883025534,0.194764157,-0.824886388,-0.78446037,0.89527048,-0.171578002,-1.703178867,0.865793793,-0.227769634,0.371998141,-0.580655019,-0.424232302,-0.650016542,0.141550454,-0.184488581,-1.130455964,0.173280551,-0.379038193,0.294345929,0.039124432,-0.112191536,0.047777967,98.9,0
160605,113488.0,2.055797006,-0.326667773,-2.752040956,-0.842316033,2.46307226,3.173856423,-0.432125924,0.727706201,0.60860587,-0.07518617,0.063504458,0.350563573,-0.141238322,0.690971618,1.275257039,-0.371962125,-0.601956803,-0.052640146,-0.330590448,-0.180370119,0.269764951,0.844626647,0.020674668,0.726211884,0.366624307,-0.398827515,0.027735122,-0.060282151,1.0,0
119393,75433.0,-1.479694534,1.353186126,1.225053202,0.236528052,-0.735991934,-1.102481027,-0.011222002,0.762022137,-0.610167706,-1.032867406,-0.613122777,0.365099484,-0.071160599,0.744281564,0.42884971,0.668679456,-0.347062247,-0.113027835,-1.034828577,-0.372543347,0.046926471,-0.314197992,0.083429067,0.64944458,-0.329611424,-0.844689169,-0.24375051,-0.009177444,15.0,0
263387,160932.0,1.243100494,-1.876234075,-1.40345874,-0.030898352,-0.542579807,0.168799418,0.10171476,-0.090303249,1.166982491,-0.365258283,-1.43853297,0.302739988,0.24680098,-0.125993498,0.078138064,0.336884711,-0.374786442,-0.732988854,0.520016743,0.755034952,-0.238446796,-1.539412374,0.082643335,0.06122284,-0.824045498,0.730998135,-0.17483333,0.01878974,442.1,0
99975,67365.0,1.176562552,0.32379764,0.536927047,1.047001681,-0.368652161,-0.728586366,0.08467781,-0.069246474,-0.266388693,0.155314912,1.535775838,1.019946692,-0.096511345,0.573022992,0.215214156,0.265249486,-0.612064364,0.093821306,-0.064889988,-0.137257513,-0.109627289,-0.341365351,0.057845053,0.49917979,0.415211212,-0.581948633,0.015472135,0.018065039,4.67,0
261153,159888.0,-3.146402378,2.543687925,-0.328957035,2.49968423,-0.112949247,0.959887566,-0.501032352,0.632631498,0.272792964,2.741196863,-2.087001679,-0.176744035,0.82476148,-0.763546451,-0.869126451,1.375467262,-1.158055529,0.261977256,-1.775933954,-0.465064871,0.311102742,0.809607362,0.085183391,0.212829816,-0.312526156,-0.248379758,-2.731440162,-0.754863825,0.0,0
101690,67917.0,-2.269730971,-2.58880228,3.265455868,-0.80424949,0.838941618,-0.91917704,-2.340534899,0.624871926,-0.141569566,-0.147594077,0.398877753,0.732702435,0.432437746,-1.354632755,-2.595283923,0.797414036,0.460856933,-0.772700184,0.867640712,0.681031358,0.431994514,0.833556528,-0.00076503,0.397282179,0.566307223,-0.138143578,0.024559586,0.105047618,1.4,0
208183,137007.0,-1.060348294,1.243823639,-0.95555658,-0.485084684,0.740796712,-0.872884338,1.120495306,-0.501672733,0.812088013,0.818933719,0.932672248,-0.249440949,-0.978278598,-1.037800533,0.249220277,0.21871937,-0.05688464,1.290146966,0.216124828,-0.022698949,0.157899794,1.000265956,-0.115230247,-0.426073798,-0.275000715,-0.204279542,-0.177235271,0.119147895,39.42,0
237106,149096.0,1.989299884,-0.480443753,-0.394529469,0.1445684,-0.631434474,-0.242329598,-0.696182188,0.138655752,1.011041863,0.195691582,0.387305371,0.43039891,-0.890567067,0.265225819,-0.029626681,0.798182387,-0.846693437,0.318647791,0.369865798,-0.237222843,-0.203714963,-0.545237001,0.37659863,-0.439263009,-0.648927986,0.281883894,-0.044839864,-0.059438668,4.99,0
111171,72126.0,1.247968446,-0.442747065,0.501576807,0.202623823,-0.880793027,-0.427925746,-0.332980713,-0.119470231,-0.78762495,0.559691612,-0.285072046,0.690160492,0.805958861,-0.244172445,-0.28256118,-2.309588596,0.687844297,0.01330563,-1.037519993,-0.48737857,-0.451024259,-0.612985928,0.067854352,0.436831379,0.371574131,0.374043581,0.012954696,0.017898615,28.0,0
121980,76391.0,0.687065092,-1.33405181,0.69723162,0.2153903,-1.165349896,0.646303092,-0.628005534,0.386348422,1.168855093,-0.392720889,0.574088034,0.435205616,-1.564145925,0.009030917,-0.529055969,-0.01717283,0.147665886,-0.248673535,0.454811494,0.299288091,-0.049428437,-0.497700883,-0.134610968,-0.251154359,-0.062136009,0.954478495,-0.076545142,0.035694039,246.8,0
254551,156783.0,2.077604682,0.083187978,-2.125385181,0.151369136,0.720294089,-0.428995444,0.025989717,-0.085094825,0.218259889,-0.166437134,0.726707332,0.131057708,-0.353636242,-0.667772668,0.217627965,0.908645621,0.010414296,1.133183969,0.061638887,-0.135273261,0.157631886,0.502138973,-0.028415688,0.03872686,0.127687405,0.667330001,-0.07467214,-0.049435291,5.0,0
264654,161521.0,-0.285607478,-0.861535234,0.212129421,-3.818624268,0.71905279,0.354227833,-0.258832799,0.290487766,0.473471465,-1.366935,-0.363267286,0.65883039,0.463994274,-0.033532445,1.493413487,-3.467953747,0.869578248,0.187524429,-1.094643746,-0.494506889,-0.04907052,0.535527705,-0.099894543,-0.345654154,0.241042579,-0.632797324,0.109068634,-0.015587875,8.75,0
237269,149164.0,-0.020620015,1.051402949,-0.447172554,0.233806867,1.509082396,-0.229126374,1.395867167,-0.083411629,-1.106558427,-0.080119976,0.301741343,-0.301185259,-1.317037221,1.1142795,-0.372317697,-0.256774325,-0.631628477,0.486940181,0.341283518,-0.141142256,0.192683166,0.449856211,-0.357208236,0.25993097,0.52228512,-0.434975513,0.002232465,0.004477291,17.96,0
140148,83567.0,1.182350098,0.106533834,0.53826677,0.84734621,-0.444221868,-0.665887344,0.116191562,-0.228832916,0.231553675,-0.250324683,-0.403637428,1.281303066,1.482128406,-0.364914421,-0.373659392,-0.350367436,-0.053539346,-0.894358002,0.199706895,0.030745781,-0.198701822,-0.375259331,-0.028092297,0.47296168,0.495692701,0.260858723,-0.017425204,0.0208078,33.13,0
120190,75739.0,-1.740961908,0.063597708,2.353951622,1.95549501,-0.137420559,0.513667615,-0.568289804,0.993183758,-0.002473625,-0.617155613,-1.81046108,-0.515756574,-1.761236284,-0.19271926,-1.73527804,0.198225202,0.244338947,-0.415999075,-1.593174725,-0.148339541,0.205376516,0.339677987,-0.142225747,0.066742781,0.162491014,0.029690951,-0.012585293,-0.075139338,44.62,0
190656,128926.0,-5.123910179,-2.335357044,-2.050733001,1.944420078,1.150039822,1.518942828,2.781891366,-0.374187737,0.320495775,-0.079824476,1.887871074,-0.071566327,-0.184638091,-3.136252325,0.746932188,-0.222909231,2.445549595,0.261705418,0.020625931,-0.412190003,-0.833271916,-0.204134112,-1.20008625,-1.721920239,0.891627875,-0.24155243,0.177918319,0.476822938,605.92,0
62179,50165.0,-1.706492334,-0.039834362,1.242805122,1.315372903,0.111763985,-0.358156303,0.051917143,0.60294926,-1.063761127,-0.328454535,0.592466172,-0.076470727,-1.02470969,1.060447846,0.843304271,0.199671662,-0.198521416,1.077472156,1.094992433,0.452510522,0.305847596,0.145104071,-0.0754685,-0.016023372,0.429253838,-0.153297858,-0.070160699,-0.137852933,120.0,0
158281,111113.0,2.105249565,0.185231936,-1.394274918,0.307471814,0.541140114,-0.681034466,0.166988947,-0.441285689,1.831992126,-0.512756246,0.206213073,-1.520006589,3.226067677,1.598105677,0.021045227,-0.281790704,-0.004749889,0.295734928,-0.291194899,-0.166054911,0.112497887,0.793382173,-0.027106214,0.476600219,0.416847736,-0.480339807,-0.013821961,-0.052980559,1.0,0
254400,156713.0,-0.646770618,-0.161215769,2.144644871,-2.189852258,-0.934309726,-0.380257759,-0.561512847,0.105812697,-0.185151724,-0.020715764,-0.933064714,-0.225175737,1.361641249,-1.300262226,-0.227769521,1.764245763,-0.463487488,-0.737560979,-0.496662835,0.167933937,0.476770191,1.542779523,-0.088546095,0.101719277,-0.343675724,-0.214110307,0.319791384,0.223750452,8.99,0
101741,67932.0,1.143266375,1.175619477,-1.517864564,1.534619393,0.947598223,-1.161111585,0.578139257,-0.094151548,-0.669769666,-1.416138832,2.862087508,0.168442967,-0.639112647,-3.069001873,0.647373001,0.897332866,2.829895186,1.357787078,-0.981693778,-0.08298664,-0.120681292,-0.271437153,-0.163560384,-0.110557128,0.714505547,-0.293607382,0.050166824,0.085007284,2.96,0
244069,152190.0,2.202482275,-0.427828305,-1.98680183,-0.635120086,0.089164013,-1.165163517,0.223613707,-0.449954284,-1.32125347,1.178387887,0.610437409,0.612924125,0.522146561,0.691215103,-0.583898382,-1.571187548,-0.417834806,1.194465974,-0.355455243,-0.572719706,-0.249873504,-0.178747179,0.062101099,-0.301874733,0.121977105,0.729339826,-0.101910813,-0.088923137,11.9,0
149594,91541.0,-2.442591725,-2.094655031,0.300499024,1.940452922,3.853035363,-2.557653666,-0.948107805,0.080480847,0.717534223,0.090113073,1.483496259,-2.022403384,0.674160228,2.41190224,-1.563441974,-1.111620961,0.805792885,0.563920912,0.833979474,0.866049387,0.290119344,0.354838801,0.400208022,-0.059888303,0.087847166,-0.433740942,0.281581529,0.291923525,32.4,0
85609,60851.0,-0.467984402,0.722713573,-0.146214655,-1.519450359,2.796237506,3.143269371,0.245567292,0.883149111,-0.607065057,-0.861917455,-0.13597677,-0.335787576,-0.155178834,-0.231686034,0.662452284,0.942657484,-0.730792798,0.278234933,-0.318453306,0.023376666,-0.234102732,-0.927227893,-0.058034306,0.933916465,-0.213577648,-0.068982716,0.071724746,0.13400137,1.79,0
228003,145317.0,-0.749220604,0.231165384,-0.856704616,-2.408608023,0.59672109,-0.465296973,0.612968309,0.347557226,-1.619788035,-0.033887439,-0.009116746,-0.338444379,-0.482743634,0.456992006,-2.118329739,0.854919894,0.077160713,-1.083072309,0.563724848,0.157298627,0.37796916,0.857807769,-0.176883368,0.254222453,0.219642198,-0.167507831,0.197216253,0.112562696,64.4,0
194041,130418.0,1.537155593,-0.208438454,-0.028901523,3.733966987,-0.159582767,0.859831294,-0.367440989,0.313921415,-0.656252671,1.480021286,0.401101292,0.223262835,-0.534232577,0.220994524,-0.985892668,1.573467494,-1.185633912,0.26391466,-1.341917298,0.033737848,-0.065031201,-0.631210789,0.33839224,0.662182958,-0.660265454,-0.451151502,-0.031811638,-0.002084079,158.76,0
201730,134013.0,0.090075685,0.406978273,-1.149676407,-0.364684156,1.360249967,-1.17872412,1.194797419,-0.273697043,-0.190681583,-0.963054823,-0.826564681,-0.161842982,-0.028182335,-0.906088505,-0.552082421,0.157572236,0.444447856,-0.073846942,-0.317045422,0.066420064,0.009979658,-0.090752967,0.348771803,0.579383656,-0.998152642,0.147995473,0.078938263,0.181488333,71.3,0
162309,115010.0,2.14670523,-1.908742586,0.061609794,-1.70084705,-1.887161532,0.601676422,-2.208239861,0.333870533,-0.610965829,1.648145265,0.183216425,-0.407079821,0.357934207,-0.797482105,-0.115542608,0.507028873,-0.236233972,1.364977856,-0.147201242,-0.313074422,0.103178123,0.701697165,0.225615384,0.33396738,-0.516076771,-0.122759512,0.063865092,-0.027601499,47.5,0
66983,52314.0,-1.642628492,-0.378490499,1.988503343,-1.002878585,-0.226711869,-0.027128073,0.573663238,0.159759372,0.647317322,-1.175318738,-1.951915129,-1.138307354,-1.560487379,-0.28323126,-0.21063309,1.243949351,-1.153344166,0.485316004,-1.40366136,-0.173841751,0.093462255,0.082257341,-0.224255249,-0.458808195,0.581244445,0.378486449,-0.147194464,0.132863634,179.5,0
11951,20621.0,1.287153025,0.176711684,-0.982176703,0.13978651,2.223266185,3.414814685,-0.56045076,0.730065964,1.204852581,-0.314918243,0.810414426,-2.448505376,1.652953049,1.903323288,0.469952279,0.470101762,-0.244124255,0.550025602,-0.204105089,-0.052943204,-0.256177331,-0.618829369,-0.045625135,0.924427322,0.678240032,-0.462243749,-0.002261744,0.012854274,6.48,0
23870,32961.0,0.920999961,-0.568377694,0.937105091,1.196810442,-1.025295223,0.220813097,-0.640677708,0.305129177,0.81110597,0.03303635,0.391006313,-0.050492152,-1.775836469,0.315986447,0.164039884,0.636918457,-0.666549841,1.064154759,-0.043371846,0.010864586,0.204931027,0.377143857,-0.225661648,-0.011483087,0.420010709,-0.262095599,0.03048792,0.038981031,123.92,0
238911,149876.0,0.428011818,0.58203478,-2.104092962,-0.802703594,3.169358691,3.255258143,0.401406367,0.786540149,-0.458328436,-0.645203602,0.193456325,-0.246254172,-0.335374492,-0.628014428,0.630181641,-0.32127674,0.851167551,-0.141609233,0.693323123,0.083574283,-0.107260055,-0.314727709,0.216895147,0.622285484,-1.043583195,0.347360095,0.137042764,0.145057587,24.99,0
76555,56624.0,-7.90142135,2.720472487,-7.885935672,6.348333551,-5.480119036,-0.33305924,-8.682376445,1.164431078,-4.542447386,-7.74848005,5.266585873,-8.679678803,-1.166365678,-8.107974661,0.701364761,-6.288305758,-13.7531308,-4.329239274,1.504250211,-0.614719344,0.077739051,1.092436595,0.320132727,-0.434642553,-0.380687072,0.213630359,0.423620329,-0.105168534,153.46,1
221817,142713.0,-0.669181419,0.157023736,-1.401047249,-2.277027301,0.789027676,-1.383854692,0.898080374,0.026917202,-1.721916301,-0.005839554,-1.206288902,-0.83393385,0.116296824,0.539923416,-0.859086961,0.769385409,0.129395234,-1.5356319,-0.115042038,0.232076983,0.545968234,1.225378414,-0.044514287,0.56700516,-0.139178209,-0.176045893,0.244444263,0.143672469,76.3,0
166578,118176.0,0.03710051,0.912023022,0.315784488,-0.587696443,0.486657311,-1.12358134,1.050453709,-0.250036983,-0.159241121,-0.430937473,-0.788297044,0.549109149,0.774346754,-0.039059985,-0.487540071,-0.132377117,-0.448735845,-0.845445847,-0.091988333,0.010510904,-0.250861159,-0.50773482,0.06091186,0.060477379,-0.464527296,0.135220043,0.252192434,0.09931934,1.78,0
158474,111301.0,-0.496136795,0.991180582,0.581939355,0.212481617,0.510223405,-0.723743492,0.855847719,-0.432802846,1.068348817,-0.42301978,0.094810127,-2.517277444,1.714985058,1.59097395,-0.409725877,-0.65903661,0.771172285,-0.382914135,0.933132921,-0.177283202,-0.303327904,-0.55675132,0.148167894,-0.128683387,-0.833324108,0.230843859,-0.264788356,0.190272984,17.99,0
100543,67545.0,-0.792394521,-0.356825281,2.912746641,-1.525856891,-1.392931807,0.628536278,-0.980516005,0.668718806,0.281478911,-0.086003022,-0.375191058,-1.138459165,-2.59595201,-0.915355068,-2.355992116,1.105639009,0.444202125,-0.378685086,0.894289527,0.040161223,0.141083538,0.637339076,-0.434315953,0.006182863,0.48204933,-0.101740298,0.327059657,0.111070388,1.8,0
